file_path,label,score,prediction
/chest fly machine/chest fly machine_19.mp4,2,0.6262553930282593,"[{'score': 0.6262553930282593, 'label': 'chest fly machine'}, {'score': 0.15365727245807648, 'label': 'squat'}, {'score': 0.14598366618156433, 'label': 'shoulder press'}, {'score': 0.03577650710940361, 'label': 'leg extension'}, {'score': 0.006330316420644522, 'label': 'leg raises'}]"
/hip thrust/hip thrust_1.mp4,6,0.9965201616287231,"[{'score': 0.9965201616287231, 'label': 'hip thrust'}, {'score': 0.0009630637941882014, 'label': 'incline bench press'}, {'score': 0.00037241619429551065, 'label': 'barbell biceps curl'}, {'score': 0.0003034460241906345, 'label': 'deadlift'}, {'score': 0.00022472694399766624, 'label': 'bench press'}]"
/hip thrust/hip thrust_11.mp4,6,0.014581735245883465,"[{'score': 0.793053925037384, 'label': 'incline bench press'}, {'score': 0.17901477217674255, 'label': 'russian twist'}, {'score': 0.014581735245883465, 'label': 'hip thrust'}, {'score': 0.0018636794993653893, 'label': 'chest fly machine'}, {'score': 0.001848989981226623, 'label': 'romanian deadlift'}]"
/hip thrust/hip thrust_5.mp4,6,0,"[{'score': 0.584220826625824, 'label': 'plank'}, {'score': 0.2793400287628174, 'label': 'tricep dips'}, {'score': 0.0764186754822731, 'label': 'hammer curl'}, {'score': 0.012406820431351662, 'label': 'chest fly machine'}, {'score': 0.0077496059238910675, 'label': 'incline bench press'}]"
/hip thrust/hip thrust_2.mp4,6,0.9988368153572083,"[{'score': 0.9988368153572083, 'label': 'hip thrust'}, {'score': 0.0003276712086517364, 'label': 'incline bench press'}, {'score': 0.0001107917632907629, 'label': 'tricep Pushdown'}, {'score': 7.833971903892234e-05, 'label': 'leg extension'}, {'score': 7.749914220767096e-05, 'label': 'lateral raise'}]"
/hip thrust/2.mp4,6,0,"[{'score': 0.1973917931318283, 'label': 'chest fly machine'}, {'score': 0.15614742040634155, 'label': 'deadlift'}, {'score': 0.1329248994588852, 'label': 'plank'}, {'score': 0.09548573940992355, 'label': 'shoulder press'}, {'score': 0.06795459985733032, 'label': 'decline bench press'}]"
/hip thrust/hip thrust_8.mp4,6,0.9964262843132019,"[{'score': 0.9964262843132019, 'label': 'hip thrust'}, {'score': 0.0022371832747012377, 'label': 'incline bench press'}, {'score': 0.0002448412706144154, 'label': 'decline bench press'}, {'score': 0.00011735239968402311, 'label': 'chest fly machine'}, {'score': 9.361744741909206e-05, 'label': 'pull Up'}]"
/hip thrust/1.mp4,6,0.998675525188446,"[{'score': 0.998675525188446, 'label': 'hip thrust'}, {'score': 0.0002027989103225991, 'label': 'chest fly machine'}, {'score': 0.00019381791935302317, 'label': 'leg extension'}, {'score': 0.00017448596190661192, 'label': 'push-up'}, {'score': 0.00013922051584813744, 'label': 'incline bench press'}]"
/hip thrust/hip thrust_13.mp4,6,0.9594361186027527,"[{'score': 0.9594361186027527, 'label': 'hip thrust'}, {'score': 0.03190534561872482, 'label': 'incline bench press'}, {'score': 0.0014171298826113343, 'label': 'decline bench press'}, {'score': 0.001305674435570836, 'label': 'leg extension'}, {'score': 0.0010939635103568435, 'label': 'shoulder press'}]"
/hip thrust/5.mp4,6,0,"[{'score': 0.997307300567627, 'label': 'incline bench press'}, {'score': 0.0004747629282064736, 'label': 'shoulder press'}, {'score': 0.00030322212842293084, 'label': 'chest fly machine'}, {'score': 0.00030128852813504636, 'label': 'bench press'}, {'score': 0.0002578977437224239, 'label': 'squat'}]"
/hip thrust/hip thrust_7.mp4,6,0.25118017196655273,"[{'score': 0.600695788860321, 'label': 'leg extension'}, {'score': 0.25118017196655273, 'label': 'hip thrust'}, {'score': 0.05385664850473404, 'label': 'incline bench press'}, {'score': 0.04376586899161339, 'label': 'chest fly machine'}, {'score': 0.022156964987516403, 'label': 'shoulder press'}]"
/hip thrust/hip thrust_3.mp4,6,0.04532453790307045,"[{'score': 0.9314548373222351, 'label': 'incline bench press'}, {'score': 0.04532453790307045, 'label': 'hip thrust'}, {'score': 0.012412688694894314, 'label': 'decline bench press'}, {'score': 0.002965507097542286, 'label': 'leg extension'}, {'score': 0.0018951942911371589, 'label': 'shoulder press'}]"
/hip thrust/hip thrust_12.mp4,6,0.001501996535807848,"[{'score': 0.9502861499786377, 'label': 'incline bench press'}, {'score': 0.03671715408563614, 'label': 'leg extension'}, {'score': 0.006307527422904968, 'label': 'shoulder press'}, {'score': 0.001501996535807848, 'label': 'hip thrust'}, {'score': 0.000865429756231606, 'label': 'squat'}]"
/hip thrust/hip thrust_0.mp4,6,0.691501796245575,"[{'score': 0.691501796245575, 'label': 'hip thrust'}, {'score': 0.27987372875213623, 'label': 'incline bench press'}, {'score': 0.008268548175692558, 'label': 'bench press'}, {'score': 0.005940434988588095, 'label': 'leg extension'}, {'score': 0.0030661362688988447, 'label': 'romanian deadlift'}]"
/hip thrust/3.mp4,6,0,"[{'score': 0.6001192331314087, 'label': 'shoulder press'}, {'score': 0.12876181304454803, 'label': 'decline bench press'}, {'score': 0.12663069367408752, 'label': 'incline bench press'}, {'score': 0.06419144570827484, 'label': 'bench press'}, {'score': 0.02040359377861023, 'label': 'deadlift'}]"
/barbell biceps curl/barbell biceps curl_19.mp4,0,0.9967910647392273,"[{'score': 0.9967910647392273, 'label': 'barbell biceps curl'}, {'score': 0.0012610061094164848, 'label': 'romanian deadlift'}, {'score': 0.0006303010741248727, 'label': 'chest fly machine'}, {'score': 0.0002271553094033152, 'label': 'deadlift'}, {'score': 0.00016687106108292937, 'label': 'tricep Pushdown'}]"
/barbell biceps curl/barbell biceps curl_15.mp4,0,0.9995625615119934,"[{'score': 0.9995625615119934, 'label': 'barbell biceps curl'}, {'score': 0.00012585851072799414, 'label': 'deadlift'}, {'score': 4.12577974202577e-05, 'label': 'bench press'}, {'score': 3.6782472307095304e-05, 'label': 'romanian deadlift'}, {'score': 2.5068378818104975e-05, 'label': 'decline bench press'}]"
/barbell biceps curl/barbell biceps curl_9.mp4,0,0.9904955625534058,"[{'score': 0.9904955625534058, 'label': 'barbell biceps curl'}, {'score': 0.002923724940046668, 'label': 'lateral raise'}, {'score': 0.0020143240690231323, 'label': 'romanian deadlift'}, {'score': 0.0010090679861605167, 'label': 'deadlift'}, {'score': 0.0009051794186234474, 'label': 'tricep Pushdown'}]"
/barbell biceps curl/barbell biceps curl_1.mp4,0,0.23610161244869232,"[{'score': 0.4804721176624298, 'label': 'deadlift'}, {'score': 0.23610161244869232, 'label': 'barbell biceps curl'}, {'score': 0.16361765563488007, 'label': 'hammer curl'}, {'score': 0.03278607502579689, 'label': 'chest fly machine'}, {'score': 0.022137578576803207, 'label': 'romanian deadlift'}]"
/barbell biceps curl/barbell biceps curl_5.mp4,0,0.9996914863586426,"[{'score': 0.9996914863586426, 'label': 'barbell biceps curl'}, {'score': 3.918134461855516e-05, 'label': 'deadlift'}, {'score': 3.1379680876852944e-05, 'label': 'bench press'}, {'score': 2.5436358555452898e-05, 'label': 'squat'}, {'score': 1.910704668262042e-05, 'label': 'plank'}]"
/barbell biceps curl/barbell biceps curl_14.mp4,0,0.9997237324714661,"[{'score': 0.9997237324714661, 'label': 'barbell biceps curl'}, {'score': 3.5195855161873624e-05, 'label': 'romanian deadlift'}, {'score': 2.571955519670155e-05, 'label': 'squat'}, {'score': 2.394810326222796e-05, 'label': 'plank'}, {'score': 2.099395169352647e-05, 'label': 'bench press'}]"
/barbell biceps curl/barbell biceps curl_6.mp4,0,0.0007872118731029332,"[{'score': 0.9976077079772949, 'label': 'deadlift'}, {'score': 0.0007872118731029332, 'label': 'barbell biceps curl'}, {'score': 0.0002411277819192037, 'label': 'leg extension'}, {'score': 0.00023512844927608967, 'label': 'shoulder press'}, {'score': 0.00013456463057082146, 'label': 'hammer curl'}]"
/barbell biceps curl/barbell biceps curl_10.mp4,0,0.49398964643478394,"[{'score': 0.49398964643478394, 'label': 'barbell biceps curl'}, {'score': 0.16205747425556183, 'label': 'deadlift'}, {'score': 0.15332509577274323, 'label': 'tricep Pushdown'}, {'score': 0.12007950246334076, 'label': 'romanian deadlift'}, {'score': 0.009488580748438835, 'label': 'squat'}]"
/barbell biceps curl/barbell biceps curl_13.mp4,0,0.002256261883303523,"[{'score': 0.7407776713371277, 'label': 'deadlift'}, {'score': 0.24168121814727783, 'label': 'romanian deadlift'}, {'score': 0.0024075424298644066, 'label': 'hammer curl'}, {'score': 0.0023067991714924574, 'label': 'lateral raise'}, {'score': 0.002256261883303523, 'label': 'barbell biceps curl'}]"
/barbell biceps curl/barbell biceps curl_17.mp4,0,0.9978873133659363,"[{'score': 0.9978873133659363, 'label': 'barbell biceps curl'}, {'score': 0.0009576743468642235, 'label': 'deadlift'}, {'score': 0.0002654622367117554, 'label': 'plank'}, {'score': 0.00012033878738293424, 'label': 'squat'}, {'score': 0.00010613806080073118, 'label': 'chest fly machine'}]"
/barbell biceps curl/barbell biceps curl_8.mp4,0,0.6535645723342896,"[{'score': 0.6535645723342896, 'label': 'barbell biceps curl'}, {'score': 0.2754877209663391, 'label': 'hammer curl'}, {'score': 0.0190105177462101, 'label': 'chest fly machine'}, {'score': 0.015618410892784595, 'label': 'leg raises'}, {'score': 0.009261952713131905, 'label': 'plank'}]"
/barbell biceps curl/barbell biceps curl_16.mp4,0,0.0023339479230344296,"[{'score': 0.82602858543396, 'label': 'tricep Pushdown'}, {'score': 0.16130748391151428, 'label': 'hammer curl'}, {'score': 0.002629524329677224, 'label': 'plank'}, {'score': 0.0023339479230344296, 'label': 'barbell biceps curl'}, {'score': 0.0019054180011153221, 'label': 'romanian deadlift'}]"
/barbell biceps curl/barbell biceps curl_3.mp4,0,0.9865136742591858,"[{'score': 0.9865136742591858, 'label': 'barbell biceps curl'}, {'score': 0.006853076163679361, 'label': 'romanian deadlift'}, {'score': 0.002650290261954069, 'label': 'deadlift'}, {'score': 0.0009908895008265972, 'label': 'chest fly machine'}, {'score': 0.00046135016600601375, 'label': 'squat'}]"
/barbell biceps curl/barbell biceps curl_0.mp4,0,0.9997130036354065,"[{'score': 0.9997130036354065, 'label': 'barbell biceps curl'}, {'score': 3.4404220059514046e-05, 'label': 'deadlift'}, {'score': 2.50943994615227e-05, 'label': 'plank'}, {'score': 2.4369828679482453e-05, 'label': 'romanian deadlift'}, {'score': 2.0371719074319117e-05, 'label': 'hip thrust'}]"
/barbell biceps curl/barbell biceps curl_4.mp4,0,0.030449772253632545,"[{'score': 0.788121223449707, 'label': 'romanian deadlift'}, {'score': 0.1513310968875885, 'label': 'deadlift'}, {'score': 0.030449772253632545, 'label': 'barbell biceps curl'}, {'score': 0.004778981674462557, 'label': 'hammer curl'}, {'score': 0.004452748689800501, 'label': 'shoulder press'}]"
/barbell biceps curl/barbell biceps curl_11.mp4,0,0.9633117318153381,"[{'score': 0.9633117318153381, 'label': 'barbell biceps curl'}, {'score': 0.0261148139834404, 'label': 'deadlift'}, {'score': 0.006013029254972935, 'label': 'romanian deadlift'}, {'score': 0.0005546929314732552, 'label': 'plank'}, {'score': 0.0005095364176668227, 'label': 'tricep dips'}]"
/barbell biceps curl/barbell biceps curl_2.mp4,0,0.9535205960273743,"[{'score': 0.9535205960273743, 'label': 'barbell biceps curl'}, {'score': 0.014106628485023975, 'label': 'plank'}, {'score': 0.010277727618813515, 'label': 'deadlift'}, {'score': 0.008390665054321289, 'label': 'tricep dips'}, {'score': 0.0021411769557744265, 'label': 'romanian deadlift'}]"
/barbell biceps curl/barbell biceps curl_12.mp4,0,0.9694247841835022,"[{'score': 0.9694247841835022, 'label': 'barbell biceps curl'}, {'score': 0.018549678847193718, 'label': 'romanian deadlift'}, {'score': 0.005618084687739611, 'label': 'leg raises'}, {'score': 0.0014609558274969459, 'label': 't bar row'}, {'score': 0.0010323364986106753, 'label': 'decline bench press'}]"
/barbell biceps curl/barbell biceps curl_18.mp4,0,0.9816470742225647,"[{'score': 0.9816470742225647, 'label': 'barbell biceps curl'}, {'score': 0.010424455627799034, 'label': 'romanian deadlift'}, {'score': 0.003951796796172857, 'label': 'deadlift'}, {'score': 0.0016271863132715225, 'label': 'leg raises'}, {'score': 0.00039473542710766196, 'label': 'plank'}]"
/barbell biceps curl/barbell biceps curl_7.mp4,0,0.9989789724349976,"[{'score': 0.9989789724349976, 'label': 'barbell biceps curl'}, {'score': 0.0003287075669504702, 'label': 'plank'}, {'score': 0.00010921974899247289, 'label': 'chest fly machine'}, {'score': 7.018078031251207e-05, 'label': 'deadlift'}, {'score': 5.2869345381623134e-05, 'label': 'push-up'}]"
/russian twist/russian twist_10.mp4,16,0.9982962012290955,"[{'score': 0.9982962012290955, 'label': 'russian twist'}, {'score': 0.0005435320781543851, 'label': 'hip thrust'}, {'score': 0.00020030222367495298, 'label': 'incline bench press'}, {'score': 0.00012608793622348458, 'label': 'leg raises'}, {'score': 0.00010613538324832916, 'label': 't bar row'}]"
/russian twist/4.mp4,16,0.08698345720767975,"[{'score': 0.7051092982292175, 'label': 'plank'}, {'score': 0.13322687149047852, 'label': 'decline bench press'}, {'score': 0.08698345720767975, 'label': 'russian twist'}, {'score': 0.02546580322086811, 'label': 'tricep dips'}, {'score': 0.018807491287589073, 'label': 'hip thrust'}]"
/russian twist/2.mp4,16,0.2548781931400299,"[{'score': 0.7015233039855957, 'label': 'deadlift'}, {'score': 0.2548781931400299, 'label': 'russian twist'}, {'score': 0.012848369777202606, 'label': 'romanian deadlift'}, {'score': 0.005880182608962059, 'label': 'push-up'}, {'score': 0.004401687532663345, 'label': 'decline bench press'}]"
/russian twist/6.mp4,16,0,"[{'score': 0.4049151539802551, 'label': 'plank'}, {'score': 0.248902827501297, 'label': 'hip thrust'}, {'score': 0.18347156047821045, 'label': 'barbell biceps curl'}, {'score': 0.04147693142294884, 'label': 'deadlift'}, {'score': 0.027767175808548927, 'label': 'squat'}]"
/russian twist/1.mp4,16,0,"[{'score': 0.8894577026367188, 'label': 'squat'}, {'score': 0.10476121306419373, 'label': 'romanian deadlift'}, {'score': 0.0011598955607041717, 'label': 'deadlift'}, {'score': 0.0006155304727144539, 'label': 'push-up'}, {'score': 0.0005395309417508543, 'label': 'plank'}]"
/russian twist/russian twist_2.mp4,16,0.9995720982551575,"[{'score': 0.9995720982551575, 'label': 'russian twist'}, {'score': 3.734878191608004e-05, 'label': 'hip thrust'}, {'score': 3.708878648467362e-05, 'label': 'tricep dips'}, {'score': 3.139796172035858e-05, 'label': 'incline bench press'}, {'score': 2.884230161726009e-05, 'label': 't bar row'}]"
/russian twist/russian twist_3.mp4,16,0.9944202303886414,"[{'score': 0.9944202303886414, 'label': 'russian twist'}, {'score': 0.00158895761705935, 'label': 'incline bench press'}, {'score': 0.0013075533788651228, 'label': 'hip thrust'}, {'score': 0.001132485456764698, 'label': 'chest fly machine'}, {'score': 0.00015450679347850382, 'label': 'lateral raise'}]"
/russian twist/russian twist_4.mp4,16,0,"[{'score': 0.9950483441352844, 'label': 'deadlift'}, {'score': 0.0013784830225631595, 'label': 'romanian deadlift'}, {'score': 0.0006427103071473539, 'label': 'push-up'}, {'score': 0.0004448524850886315, 'label': 'bench press'}, {'score': 0.00036608483060263097, 'label': 'hammer curl'}]"
/russian twist/5.mp4,16,0.0321979895234108,"[{'score': 0.6105184555053711, 'label': 'incline bench press'}, {'score': 0.15814420580863953, 'label': 'plank'}, {'score': 0.0641966313123703, 'label': 'barbell biceps curl'}, {'score': 0.0321979895234108, 'label': 'russian twist'}, {'score': 0.030271321535110474, 'label': 'hip thrust'}]"
/russian twist/russian twist_6.mp4,16,0.9865211248397827,"[{'score': 0.9865211248397827, 'label': 'russian twist'}, {'score': 0.008364669978618622, 'label': 'hip thrust'}, {'score': 0.0025354737881571054, 'label': 'incline bench press'}, {'score': 0.00027634939760901034, 'label': 't bar row'}, {'score': 0.0002694105205591768, 'label': 'romanian deadlift'}]"
/russian twist/russian twist_8.mp4,16,0.5009270310401917,"[{'score': 0.5009270310401917, 'label': 'russian twist'}, {'score': 0.36680370569229126, 'label': 'tricep Pushdown'}, {'score': 0.052850719541311264, 'label': 'incline bench press'}, {'score': 0.037970129400491714, 'label': 'hip thrust'}, {'score': 0.01165118720382452, 'label': 'leg extension'}]"
/russian twist/russian twist_5.mp4,16,0.8934988975524902,"[{'score': 0.8934988975524902, 'label': 'russian twist'}, {'score': 0.02445574477314949, 'label': 'deadlift'}, {'score': 0.016606837511062622, 'label': 'squat'}, {'score': 0.01512943860143423, 'label': 'hip thrust'}, {'score': 0.00994448084384203, 'label': 'romanian deadlift'}]"
/russian twist/russian twist_7.mp4,16,0.9969488978385925,"[{'score': 0.9969488978385925, 'label': 'russian twist'}, {'score': 0.0007906945538707078, 'label': 'hip thrust'}, {'score': 0.00038761814357712865, 'label': 'incline bench press'}, {'score': 0.00023783434880897403, 'label': 'tricep dips'}, {'score': 0.00021243953960947692, 'label': 'chest fly machine'}]"
/russian twist/russian twist_1.mp4,16,0.9988864064216614,"[{'score': 0.9988864064216614, 'label': 'russian twist'}, {'score': 0.0001661127171246335, 'label': 'incline bench press'}, {'score': 0.00014034111518412828, 'label': 'push-up'}, {'score': 0.00011585206084419042, 'label': 'tricep Pushdown'}, {'score': 8.580868598073721e-05, 'label': 'hip thrust'}]"
/russian twist/russian twist_9.mp4,16,0.006391589529812336,"[{'score': 0.5539204478263855, 'label': 'chest fly machine'}, {'score': 0.35739871859550476, 'label': 'tricep Pushdown'}, {'score': 0.035913459956645966, 'label': 'lateral raise'}, {'score': 0.009846111759543419, 'label': 'hammer curl'}, {'score': 0.006391589529812336, 'label': 'russian twist'}]"
/russian twist/russian twist_0.mp4,16,0.18788422644138336,"[{'score': 0.3671649396419525, 'label': 'plank'}, {'score': 0.198532834649086, 'label': 'tricep dips'}, {'score': 0.18788422644138336, 'label': 'russian twist'}, {'score': 0.0753585696220398, 'label': 'incline bench press'}, {'score': 0.055140625685453415, 'label': 'hammer curl'}]"
/russian twist/3.mp4,16,0.0007124047842808068,"[{'score': 0.9964368343353271, 'label': 'hammer curl'}, {'score': 0.0008018866064958274, 'label': 'tricep dips'}, {'score': 0.0007124047842808068, 'label': 'russian twist'}, {'score': 0.00032147366437129676, 'label': 'romanian deadlift'}, {'score': 0.0002671334659680724, 'label': 'deadlift'}]"
/tricep Pushdown/tricep pushdown_1.mp4,20,0.9465537071228027,"[{'score': 0.9465537071228027, 'label': 'tricep Pushdown'}, {'score': 0.03125892952084541, 'label': 'hammer curl'}, {'score': 0.0076666055247187614, 'label': 'romanian deadlift'}, {'score': 0.003198034130036831, 'label': 'leg extension'}, {'score': 0.0015578982420265675, 'label': 'squat'}]"
/tricep Pushdown/tricep pushdown_3.mp4,20,0.9990704655647278,"[{'score': 0.9990704655647278, 'label': 'tricep Pushdown'}, {'score': 0.0002542537113185972, 'label': 'squat'}, {'score': 0.00011599613208090886, 'label': 'leg extension'}, {'score': 8.309452096000314e-05, 'label': 'romanian deadlift'}, {'score': 5.704410796170123e-05, 'label': 'chest fly machine'}]"
/tricep Pushdown/tricep pushdown_0.mp4,20,0.9979903697967529,"[{'score': 0.9979903697967529, 'label': 'tricep Pushdown'}, {'score': 0.0005281518679112196, 'label': 'romanian deadlift'}, {'score': 0.0002495786175131798, 'label': 't bar row'}, {'score': 0.00021592204575426877, 'label': 'hip thrust'}, {'score': 0.00019145912665408105, 'label': 'hammer curl'}]"
/tricep Pushdown/tricep pushdown_9.mp4,20,0.9997066855430603,"[{'score': 0.9997066855430603, 'label': 'tricep Pushdown'}, {'score': 3.35732038365677e-05, 'label': 'lateral raise'}, {'score': 2.504369695088826e-05, 'label': 'hip thrust'}, {'score': 2.380027035542298e-05, 'label': 'plank'}, {'score': 1.9954717572545633e-05, 'label': 'push-up'}]"
/tricep Pushdown/tricep pushdown_4.mp4,20,0.9979397654533386,"[{'score': 0.9979397654533386, 'label': 'tricep Pushdown'}, {'score': 0.0005451374454423785, 'label': 'lateral raise'}, {'score': 0.0004232560168020427, 'label': 'chest fly machine'}, {'score': 0.00016499376215506345, 'label': 'barbell biceps curl'}, {'score': 0.00015089377120602876, 'label': 'leg raises'}]"
/tricep Pushdown/tricep pushdown_7.mp4,20,0.9997262358665466,"[{'score': 0.9997262358665466, 'label': 'tricep Pushdown'}, {'score': 3.092470797128044e-05, 'label': 'hip thrust'}, {'score': 2.086440690618474e-05, 'label': 'plank'}, {'score': 1.8856107999454252e-05, 'label': 'barbell biceps curl'}, {'score': 1.881228126876522e-05, 'label': 'leg extension'}]"
/tricep Pushdown/tricep pushdown_6.mp4,20,0.9996782541275024,"[{'score': 0.9996782541275024, 'label': 'tricep Pushdown'}, {'score': 2.9664755857083946e-05, 'label': 'lat pulldown'}, {'score': 2.7618625608738512e-05, 'label': 'barbell biceps curl'}, {'score': 2.6487494324101135e-05, 'label': 'romanian deadlift'}, {'score': 2.5739363991306163e-05, 'label': 'squat'}]"
/tricep Pushdown/tricep pushdown_5.mp4,20,0.9995974898338318,"[{'score': 0.9995974898338318, 'label': 'tricep Pushdown'}, {'score': 5.696777952834964e-05, 'label': 'hip thrust'}, {'score': 5.2115890866843984e-05, 'label': 'leg extension'}, {'score': 3.0186938602128066e-05, 'label': 'push-up'}, {'score': 2.9550859835580923e-05, 'label': 'plank'}]"
/tricep Pushdown/tricep pushdown_2.mp4,20,0.0892743319272995,"[{'score': 0.8602746725082397, 'label': 'hammer curl'}, {'score': 0.0892743319272995, 'label': 'tricep Pushdown'}, {'score': 0.029049744829535484, 'label': 'barbell biceps curl'}, {'score': 0.00747687229886651, 'label': 'romanian deadlift'}, {'score': 0.002945431973785162, 'label': 'deadlift'}]"
/tricep Pushdown/tricep pushdown_8.mp4,20,0.9996950626373291,"[{'score': 0.9996950626373291, 'label': 'tricep Pushdown'}, {'score': 5.788847920484841e-05, 'label': 'lateral raise'}, {'score': 2.2101341528468765e-05, 'label': 'chest fly machine'}, {'score': 2.1192008716752753e-05, 'label': 'hip thrust'}, {'score': 1.9600731320679188e-05, 'label': 'plank'}]"
/tricep Pushdown/tricep pushdown_10.mp4,20,0.9994018077850342,"[{'score': 0.9994018077850342, 'label': 'tricep Pushdown'}, {'score': 0.0001995787170017138, 'label': 'squat'}, {'score': 6.0355123423505574e-05, 'label': 'romanian deadlift'}, {'score': 4.160301250522025e-05, 'label': 'plank'}, {'score': 4.110778172616847e-05, 'label': 'leg raises'}]"
/tricep Pushdown/tricep pushdown_11.mp4,20,0.994263231754303,"[{'score': 0.994263231754303, 'label': 'tricep Pushdown'}, {'score': 0.0021245453972369432, 'label': 'leg extension'}, {'score': 0.0005504361470229924, 'label': 'hammer curl'}, {'score': 0.00047573604388162494, 'label': 'romanian deadlift'}, {'score': 0.0004004744696430862, 'label': 'shoulder press'}]"
/deadlift/deadlift_18.mp4,3,0.9993484616279602,"[{'score': 0.9993484616279602, 'label': 'deadlift'}, {'score': 6.014556856825948e-05, 'label': 'leg extension'}, {'score': 5.646792124025524e-05, 'label': 'chest fly machine'}, {'score': 5.586431143456139e-05, 'label': 'shoulder press'}, {'score': 4.394908683025278e-05, 'label': 'squat'}]"
/deadlift/deadlift_0.mp4,3,0.9993353486061096,"[{'score': 0.9993353486061096, 'label': 'deadlift'}, {'score': 6.875282997498289e-05, 'label': 'leg extension'}, {'score': 5.25920040672645e-05, 'label': 'barbell biceps curl'}, {'score': 4.794478809344582e-05, 'label': 'shoulder press'}, {'score': 4.6296059736050665e-05, 'label': 'chest fly machine'}]"
/deadlift/deadlift_14.mp4,3,0.9986845850944519,"[{'score': 0.9986845850944519, 'label': 'deadlift'}, {'score': 0.0005120323039591312, 'label': 'barbell biceps curl'}, {'score': 0.00018321312381885946, 'label': 'romanian deadlift'}, {'score': 7.846468361094594e-05, 'label': 't bar row'}, {'score': 5.7532590290065855e-05, 'label': 'chest fly machine'}]"
/deadlift/deadlift_6.mp4,3,0,"[{'score': 0.9518473744392395, 'label': 'hammer curl'}, {'score': 0.01747465319931507, 'label': 'romanian deadlift'}, {'score': 0.014128767885267735, 'label': 'leg extension'}, {'score': 0.0037972049321979284, 'label': 'lateral raise'}, {'score': 0.00377182150259614, 'label': 'tricep Pushdown'}]"
/deadlift/deadlift_2.mp4,3,0.9990397095680237,"[{'score': 0.9990397095680237, 'label': 'deadlift'}, {'score': 0.00013542476517613977, 'label': 'leg extension'}, {'score': 0.00010113530152011663, 'label': 'bench press'}, {'score': 8.216589776566252e-05, 'label': 'incline bench press'}, {'score': 7.333350367844105e-05, 'label': 'squat'}]"
/deadlift/deadlift_3.mp4,3,0.9991194605827332,"[{'score': 0.9991194605827332, 'label': 'deadlift'}, {'score': 0.00012019311543554068, 'label': 'barbell biceps curl'}, {'score': 6.413130176952109e-05, 'label': 'squat'}, {'score': 6.335979560390115e-05, 'label': 'hip thrust'}, {'score': 6.160116754472256e-05, 'label': 'chest fly machine'}]"
/deadlift/deadlift_9.mp4,3,0.9958832263946533,"[{'score': 0.9958832263946533, 'label': 'deadlift'}, {'score': 0.0011907730950042605, 'label': 'leg extension'}, {'score': 0.0004932936863042414, 'label': 'incline bench press'}, {'score': 0.00040033707045949996, 'label': 'squat'}, {'score': 0.00031314342049881816, 'label': 'barbell biceps curl'}]"
/deadlift/deadlift_12.mp4,3,0.9987382292747498,"[{'score': 0.9987382292747498, 'label': 'deadlift'}, {'score': 0.00017795621533878148, 'label': 'leg extension'}, {'score': 0.00012776540825143456, 'label': 'shoulder press'}, {'score': 0.00012078106374247, 'label': 'lat pulldown'}, {'score': 0.00010975082113873214, 'label': 'russian twist'}]"
/deadlift/deadlift_15.mp4,3,0.8544291853904724,"[{'score': 0.8544291853904724, 'label': 'deadlift'}, {'score': 0.13594640791416168, 'label': 'russian twist'}, {'score': 0.0012956424616277218, 'label': 'romanian deadlift'}, {'score': 0.0012228566920384765, 'label': 'bench press'}, {'score': 0.0009825630113482475, 'label': 'tricep dips'}]"
/deadlift/deadlift_5.mp4,3,0.9991034865379333,"[{'score': 0.9991034865379333, 'label': 'deadlift'}, {'score': 0.00011394698958611116, 'label': 'leg extension'}, {'score': 7.124686089809984e-05, 'label': 'shoulder press'}, {'score': 6.967552326386794e-05, 'label': 'squat'}, {'score': 6.125473009888083e-05, 'label': 'russian twist'}]"
/deadlift/deadlift_11.mp4,3,0.999300479888916,"[{'score': 0.999300479888916, 'label': 'deadlift'}, {'score': 0.00013997589121572673, 'label': 'barbell biceps curl'}, {'score': 5.543642691918649e-05, 'label': 'chest fly machine'}, {'score': 5.3708285122411326e-05, 'label': 'leg extension'}, {'score': 4.9173846491612494e-05, 'label': 't bar row'}]"
/deadlift/deadlift_4.mp4,3,0.9914636015892029,"[{'score': 0.9914636015892029, 'label': 'deadlift'}, {'score': 0.006893106736242771, 'label': 'barbell biceps curl'}, {'score': 0.00020899697847198695, 'label': 'romanian deadlift'}, {'score': 0.00014424705295823514, 'label': 'leg extension'}, {'score': 0.0001369487144984305, 'label': 'chest fly machine'}]"
/deadlift/deadlift_17.mp4,3,0.9989877343177795,"[{'score': 0.9989877343177795, 'label': 'deadlift'}, {'score': 0.00011519624968059361, 'label': 'leg extension'}, {'score': 8.871377940522507e-05, 'label': 'shoulder press'}, {'score': 7.781815656926483e-05, 'label': 'chest fly machine'}, {'score': 7.673102663829923e-05, 'label': 'lateral raise'}]"
/deadlift/deadlift_1.mp4,3,0.30442649126052856,"[{'score': 0.3337748944759369, 'label': 'incline bench press'}, {'score': 0.30442649126052856, 'label': 'deadlift'}, {'score': 0.09984274953603745, 'label': 'bench press'}, {'score': 0.09749726206064224, 'label': 'decline bench press'}, {'score': 0.06828087568283081, 'label': 'squat'}]"
